UUID|INTERNAL_REFERENCES|CLASSIFICATION_UUID|DISPLAY_STRUCTURE_ID|IDEALIZED_STRUCTURE_ID|APPROVAL_ID
608fa151-89c1-4c60-96d5-b27c2ad939d9|[{"label":"GInAS Reference","term":"ee5c508e-a609-4882-8662-be9b7b7e0c9d"},{"label":"GInAS Reference","term":"6cfbff15-98c7-4d6d-80c1-bb4f293e609d"}]|a2ddfc16-9fba-4b21-b10a-a2cc09c9e671|65e91403-353b-4f25-8e50-b5cbf147aac7|4dcf3d38-f144-4fc7-84e8-c1aac4809ce2|WOK72ON64Y
390d91e1-7f2c-4ce8-98a2-fc7c958a516b|[{"label":"GInAS Reference","term":"d73aea1e-e164-4b50-80d0-c0c63cbf9acc"},{"label":"GInAS Reference","term":"18ba8b00-3706-4a16-8b82-f2e867153e3e"}]|d78f1915-699d-4567-9633-374f8e7f7e2a|bff0304e-da3f-40a0-a92f-b513b10af840|2d25bc83-ff98-4ca7-9ce9-bfd527322cf4|74D3A2BP47
d7152127-edf6-405e-803e-763e494f0963|[{"label":"GInAS Reference","term":"e4233b8b-dc7d-44df-8978-f5a0cdd01a95"},{"label":"GInAS Reference","term":"122ad1b8-7de5-4c05-a522-8cff7e9437d8"}]|ce0895c5-1bf4-4de1-a023-232a2aa3ed7e|74890f50-0e0c-404e-a2c1-38ac8ef70b01|db5392fe-1b87-4d7c-8aff-ef9fe798413d|125DP6010H
72f3b0c2-5a93-4efb-b6b7-57c5d7557b4f|[{"label":"GInAS Reference","term":"0ce61f8f-dcf1-4584-9d0d-bb293296f842"},{"label":"GInAS Reference","term":"f70404af-9208-482d-979c-a74ccdeea703"}]|ee48752a-cc10-4e60-9535-6fd10cb44082|a9d84df0-bb48-4791-b9b4-4e9d3ce4ef39|69f0f6aa-6468-4414-b22d-aee20ccd9c84|01W9V5H5WO
a2501279-3ca1-4f76-983a-7fd604d75a16|[{"label":"GInAS Reference","term":"066ac0f2-63ec-4f07-8a03-4f5f634f51f0"},{"label":"GInAS Reference","term":"f9254f2d-64de-4a74-a783-ed030f66927a"}]|fe4c7810-6dd8-470c-af4b-c9f9ac6d63af|8d0702fd-e5a5-4e67-a063-6afc25bbdaac|474a5848-47e5-4d7e-a2fb-0a8f3442f712|YX76MGM96B
c7920c15-ea21-459f-b4f9-cbd3f4d6d6b0|[{"label":"GInAS Reference","term":"35085dbc-d40b-4a90-a381-6d2bd495da49"},{"label":"GInAS Reference","term":"53f42eb4-775c-4670-b2be-ff339515575f"}]|b5ef91f4-415e-4faa-bf52-f4b04ec666bf|bcd0f6c5-d951-42a5-b94f-7114afb1cc69|a5a03d05-8d58-478c-80bc-6ee0d429b87e|2TNJ2ZW7RW
1d5b035f-d5a6-4c41-9660-ec72020aa365|[{"label":"GInAS Reference","term":"c6f2fbad-3e94-4c10-b02c-59db978193c1"},{"label":"GInAS Reference","term":"1e64084b-b892-467c-8e04-ed20ab73bc6f"}]|9825b1ef-3069-4b80-aa84-2311cf633308|117bb98f-05d0-4a20-8bfd-8ccffed70257|0105036b-3b03-45fe-bc4c-5b4d1940677c|3SW947JH6H
b4382e3a-92a5-4be9-90fc-82639adb79f3|[{"label":"GInAS Reference","term":"f650bbd9-962f-4909-bc67-f0ee19d6eec7"},{"label":"GInAS Reference","term":"2635d888-3310-42c5-8ebd-f46bfae9b500"}]|36a45e3d-d3a8-42f7-9894-3b0274133779|8201e478-3084-443b-bd2a-650a76a3e968|360c0a31-c87f-4fb7-ba8c-b02423be27a9|SHG60490DL
72d48263-c8ce-4383-9f20-16b3b856fe7b|[{"label":"GInAS Reference","term":"2b79d08b-9673-4329-b21f-e2ee54288289"},{"label":"GInAS Reference","term":"73422223-0de5-487c-916c-109fff065ea4"},{"label":"GInAS Reference","term":"156d177a-64bf-4d4f-89dc-fa13224d39a4"}]|95e6b4eb-730f-4763-9811-698743c38578|5eae0c39-a783-4c84-bec7-880c8f82be0b|5c30028c-f39f-4b49-8bb3-14c76d5cbed5|1XU104G55N
597538aa-200a-45ca-a5be-f7d485cc00df|[{"label":"GInAS Reference","term":"54b6f8be-30ce-42f9-ac42-f2595ca97576"},{"label":"GInAS Reference","term":"7dd8686d-5064-49b3-976b-c412643bc23e"}]|8a67d9bb-9320-4450-bceb-b32f5459e384|c6dc4aed-f3e9-4b97-a0bc-b563b9224862|99a5d3a7-f5d1-494c-89cb-a02b0b8b2dc6|DY02T48R2B
d73b096d-b394-440d-9d5a-ea0d645d9c13|[{"label":"GInAS Reference","term":"75960e2a-e7ed-4ff2-98af-9fe209bb4f14"},{"label":"GInAS Reference","term":"9a501769-b63e-4018-8392-0af492d9219e"}]|d11e0c71-3981-4bb4-b2d7-9a61f2e41015|f1f1494b-6c71-4c67-bf41-df1bcf0fd0c8|dce3b82c-b523-4c74-a445-8722ebfa87c8|7SVE964630
655fa0af-5803-4fa8-b7c1-738b9663261f|[{"label":"GInAS Reference","term":"a141522f-e937-4003-85f4-f893818ece83"},{"label":"GInAS Reference","term":"261d8db4-40be-4511-9091-409964baafbd"}]|e6188cae-ad82-4b4f-a340-29e2667ff334|c3d8c9e2-6def-4251-aeeb-a3331e88d59f|6856762a-7ca3-41e4-aff6-b9671c5a8103|L1F5PU3TN8
33c4bd4b-0227-4bfe-a533-c75767fc3d00|[{"label":"GInAS Reference","term":"8a57c2e6-7ddd-4483-8cad-8804f719619d"},{"label":"GInAS Reference","term":"b0600ca4-7ee7-423b-aa6e-fef4722867d2"}]|6938d800-1fa6-472f-8439-8913a1a8c195|49ead9e4-0378-4318-a68c-4f65801afdda|7cb19892-e5b6-4c91-afb2-b9af7bbfd604|X21KPH4633
a1ab5ad6-e5cd-4a9a-87bf-2d7f374c8024|[{"label":"GInAS Reference","term":"2164b08e-4db7-4b3c-88bf-9f4028d8dedb"},{"label":"GInAS Reference","term":"7ddd3f45-02fe-46c3-a876-15d27589cd4f"}]|6bf4df46-d9bc-431e-b05d-f77426a7fcdf|02b501a6-da2d-40fa-b43a-404445be3878|ada80b2e-7ffa-42e6-b787-ae5fec974b76|4NB73D88QV
592633f1-0dad-4b31-a5a5-9ef9f17e48ab|[{"label":"GInAS Reference","term":"67c4f259-9648-411e-b124-8e8967421ab4"},{"label":"GInAS Reference","term":"fec75112-9a75-4215-971c-46c1efc3b450"}]|17bb9aec-8589-4c4a-b763-6938abf65f42|4e4d78aa-e533-421e-bfc1-4435bae75102|bddd9f2f-5792-4793-8f0b-92175e600686|96TJ0ZRF95
438cd2c9-9bb8-4629-b8f0-04ec83759200|[{"label":"GInAS Reference","term":"fcd88e19-2d65-4cce-a48a-0428ea254549"},{"label":"GInAS Reference","term":"1eb70612-5382-4732-b116-ace9876af7e1"}]|a14ec374-cd36-43ae-9ae1-594681c4f60c|7d884d42-1864-4805-bec5-307af188b83c|9ccae98e-fdeb-4b31-9082-a73503fa462c|T7K66Z736B
00a5496d-5a18-4ca3-86da-d9d4eccc9d79|[{"label":"GInAS Reference","term":"9a69c8a0-86f3-4b32-9efd-35e58970785b"},{"label":"GInAS Reference","term":"11ad7135-1890-42f1-8c5c-4e727a00b62c"}]|dffdcd94-c25c-4907-a4de-f6bfd8984439|931a3d1b-43d3-4cab-812d-1142876c5094|7c40084c-4343-43c8-bd07-e682a6bfe0d1|P8272ET3N5
3402e3f4-124a-41fc-add1-a48bcbb8fb34|[{"label":"GInAS Reference","term":"5c080e6b-9882-45de-84c2-b8bbfb8eedfa"},{"label":"GInAS Reference","term":"0fc88fc0-1ebe-41c1-a174-1949eaa91dca"}]|aae19b65-e786-4ad1-9c38-fa411851d3a0|09566466-bae0-4653-a35f-05b5bd2687f2|7f75a413-ff45-40b4-86e6-6da43fef277f|E8A73H7RG1
1b8751b7-764f-4b8f-ae70-dd05c2cfab89|[{"label":"GInAS Reference","term":"c518ad85-c954-44e9-b67b-8f4819763d26"},{"label":"GInAS Reference","term":"f7b66f54-1f23-4e9e-acad-6ea595cdc53d"}]|ecba045f-7915-4f21-a34e-3e1ab4bfd31f|df186055-879c-4e93-9c80-97ab02458525|721f3020-8c0c-4aa9-80ae-1ba1c2a78d03|669T6H0012
22473e35-3048-4b6d-9075-729ed3854ce5|[{"label":"GInAS Reference","term":"6d3da2f3-9d12-4583-af17-6a69fe3a373f"},{"label":"GInAS Reference","term":"a775e70f-eeed-4c20-8419-a8d7ea4cf821"}]|c0f4229a-a5cf-4abf-b613-e90d428cd224|bbd0a351-0d43-493e-9e80-a3e4984d015f|d5dfef96-4daa-47f9-9f73-3ce465398b4f|VP5LS3541F
6e5204e2-11e0-4685-96fc-8b162f8f5ef7|[{"label":"GInAS Reference","term":"c34e0eb8-3fad-487a-b2e5-3b1162d78b67"},{"label":"GInAS Reference","term":"f3da9327-454a-4c0d-8e4c-e5d08d6eb366"}]|768dc70f-453b-4a81-b8e0-a51d401f36e5|b3c084bb-28c0-4b34-bd42-355602ff7c38|c96b5ee5-0b0f-49c0-834b-fb613221dc97|7C8S056150
0f54ab0f-b0d1-41f7-8d96-0241aaa35216|[{"label":"GInAS Reference","term":"dcc8fc9b-8c17-4846-85e1-6c463af4068a"},{"label":"GInAS Reference","term":"1a1d82be-fd5c-4453-ac2c-7a239babbad6"}]|936ef73f-75ae-4e28-a9a7-ebb36f4ae5c6|a34fa8e9-5ac9-4eb3-98e1-06146c12a9ab|64c0fa47-bf5d-4245-8fbd-ffb801035c24|42N66Q2197
14299878-b572-4f38-8fda-f92bb5991465|[{"label":"GInAS Reference","term":"53cbb0f3-9c16-4336-9b81-8c4d4cd5c7ad"},{"label":"GInAS Reference","term":"045399ab-cfd9-4656-8014-4d39da8ec9d8"}]|aceab1fe-9d7d-4340-b253-89aa8853a2c9|fc1b1593-2b47-45c4-8732-481c28a15bb7|6622df88-8f5c-4666-8005-75e854b0c224|77F3O0364X
f95ec89d-c0b1-4825-9e83-7e7a295225b1|[{"label":"GInAS Reference","term":"173cbc12-0014-453e-8fb0-3aac52365e28"},{"label":"GInAS Reference","term":"58190598-ac71-413f-a428-f961a74161bf"}]|15a4a5d7-a555-4be0-ae89-50c729b395ba|43b8e809-9924-47c2-9053-0e851d85a2b4|abe221d6-4758-4040-8b0a-127e452a2c0a|05Q25F6XJ3
cf40e328-8280-4bd1-84fa-6b89352579d2|[{"label":"GInAS Reference","term":"b5dfe713-2b72-472e-ae2c-1b27a0212d23"},{"label":"GInAS Reference","term":"9249d705-991a-4177-ac4b-a1091de45beb"}]|dbf028f0-a7aa-4109-8a8e-53cdea59cdcb|2571a8e2-e96c-4181-bb69-652dc6b4e706|5c0ae365-8965-4bb5-9e52-a6b846f65bca|21C3YS80Q6
b5d6f7b6-b4ed-48f5-892c-27149d43cbfc|[{"label":"GInAS Reference","term":"824d6434-fd46-4c47-b6cb-edd00ff746f5"},{"label":"GInAS Reference","term":"84f8cea6-b2fa-4d67-b06d-94a0ebdce170"}]|69c87367-4d3d-4329-9ec2-6f566b880056|ea73f50f-8728-4472-9477-453c7eb10c6f|0fb43c14-a63f-4bd1-ba56-835df0203841|41Z0077J45
6c622704-8865-4fec-abd4-c60d6425e0f9|[{"label":"GInAS Reference","term":"631917a3-3267-46e3-bc6a-1b7a58f0e890"},{"label":"GInAS Reference","term":"472ddcbb-395f-43de-89d0-4c2120be75a4"}]|03910112-8b95-4318-9e6b-936d92c4fa84|3c55ba4e-1512-4691-befc-76a22a7d13c0|62220ed4-4625-42b5-945a-19dce94b7fc7|8TE0BZU36S
c9daa48b-7a5a-4681-ba20-b2676bab028a|[{"label":"GInAS Reference","term":"ae850ad8-0781-484d-97fc-28017cdc927b"},{"label":"GInAS Reference","term":"c0d182d5-685b-4da8-9bf3-2a5e9940f8b8"}]|eccf50b4-76f0-4579-a543-382edf383896|61bdfd4b-0f04-4900-8180-053704f66c71|0f729753-b883-415f-8996-27cdf141c98e|BFJ07QTZ0Y
0e82940b-6970-435e-aa09-0e00ffa0f47c|[{"label":"GInAS Reference","term":"ff47f405-ddc9-43ce-aa82-75a79e432bb6"},{"label":"GInAS Reference","term":"2c79f05d-78ac-459d-ae08-d6030539151e"}]|8d840140-b623-456a-89be-041feb0426ab|11cf27a6-13b9-42f7-8178-743f4ea2eac6|a198b29c-9660-4eb0-9a10-cd7392d25c03|H8W694DCE7
d2f19d48-b3bd-47f6-9846-8ed661b1f19e|[{"label":"GInAS Reference","term":"ad6a08ee-9c03-481d-a1d7-0f9158ea13a4"},{"label":"GInAS Reference","term":"be82d5b7-f30b-4895-bcdf-351ec18a9549"}]|0e8bea99-e703-4143-aa0b-386f644cff68|060cb92d-fb8e-4226-a0a7-2a1152d1eafe|1ec1c8fa-c22c-4e43-8452-ee26413562a6|B854H05S7D
13476b07-6906-4222-a75f-65e8b2895348|[{"label":"GInAS Reference","term":"a82331ba-6d13-4559-b879-8055123a7d9e"},{"label":"GInAS Reference","term":"bcb826ff-1206-42a7-8147-abec18a6fdff"}]|8523e35d-7891-414f-b487-797c45335519|42359b05-a5f2-480e-8376-262072eeb02c|512c71bc-22f7-43ff-9c1c-b38922e5c784|65DL069QBP
4ffe54aa-fd0c-4977-9cd9-c3ce6f7f2ded|[{"label":"GInAS Reference","term":"2321c7b3-6c0d-4c07-90d0-fa9ae2646c32"},{"label":"GInAS Reference","term":"495ddc8f-5906-4f07-a2e2-06a44ecdb93e"}]|7b40d284-ae59-497e-978c-4ec0a51ebfee|a6cf8c14-76cd-4ae8-a2f2-097a3ccfd346|5d01f796-003e-4e2f-a830-7c8124f3fc35|R76MNN6P72
90b6ec99-ccbb-4597-991f-962b68a91005|[{"label":"GInAS Reference","term":"d818aa89-3e10-44e7-a451-ffe36c1afac5"},{"label":"GInAS Reference","term":"17f4c42b-ec5b-4079-9560-559ac19acc7c"}]|7788e644-45f9-4bc8-aec2-e6a14f371861|ab5d93e3-7b4b-40ed-a097-ca642a514d75|e4d579ab-39c4-4ecc-8828-af8a7af33997|UTY7PDF93L
be0f79b5-8d66-4b8f-b783-d6560d2fddfd|[{"label":"GInAS Reference","term":"680cede0-301a-4f31-b7b9-124146ba4b26"},{"label":"GInAS Reference","term":"cacec0f7-21f0-4d99-8b33-ddedcdbbc2d9"}]|06ce482a-9298-42e4-90db-b1036b458e40|f4013c53-23c3-402b-94e7-3b50cc3d52a2|687b5b5a-37bd-4e52-93e9-51571f670f82|K4XLM09WYV
334ce05a-59d0-4be0-aa77-ab710ebf13f3|[{"label":"GInAS Reference","term":"7bf1f3b5-525a-4e5b-bb07-0192b62ab996"},{"label":"GInAS Reference","term":"bdf3d886-ca58-4dcb-9887-1f9f8afd41fc"}]|7491287f-2e78-43a6-a4d0-20c3649bdc7b|40218aa3-ff1d-40f7-b6e0-e72fa779a7cf|ee478612-f597-44cb-abac-700e28958f2d|7A78959NOU
e719cd0c-92ba-4a71-805a-039e2127bdae|[{"label":"GInAS Reference","term":"7b4962ad-6d55-47cd-aaec-48b99aae31b2"},{"label":"GInAS Reference","term":"23946dca-4399-4d73-948f-3e5b640097b8"}]|ba89b491-fb85-473c-9fef-9f4e10dd6de2|c690b9ec-1067-4994-ac45-9cf3c571bd4a|fb427ea8-29b5-4070-a46c-7ee488318ad4|WHN3EAS96Y
d5bfa05c-4834-4cdc-bea7-da2e3e8a3a84|[{"label":"GInAS Reference","term":"baf52438-6bf5-4794-82f8-da98d66253b2"},{"label":"GInAS Reference","term":"52dddde4-0276-40b8-920e-70b22fcc2996"}]|8042b4af-a784-4c6b-b78c-7ea1119310ec|2bc8d249-cbc7-478c-954c-4e653ac59caa|f206b33c-b851-4964-b6d7-4a1a3323996b|Q504PL8E0V
cd4047ec-4596-4e64-bd2b-5c235a087ec4|[{"label":"GInAS Reference","term":"25040933-0267-49b6-9f7c-f2d8775e9758"},{"label":"GInAS Reference","term":"548d5bc7-1a2f-44cb-89cf-13ea34b88d05"}]|3a3e7796-a80a-494c-b7ab-ce30ead86999|3760161e-112e-48e2-8dc8-64c679a10a6e|3f9f70eb-a3dd-4a65-a9b1-c28f0e9e3571|7J3BYK642Y
d1d0978d-d34f-4bd8-9a35-11b2a87ac192|[{"label":"GInAS Reference","term":"f61c1cc6-e82b-40dc-8c0d-4c03973e496d"},{"label":"GInAS Reference","term":"5df56c87-754a-4b7e-acbb-2f08360abdf3"}]|e98f1e47-7bec-4dee-8d5d-82913af26cd7|72091360-135b-45da-b64f-7ffbf1414bd4|0a9fd243-9212-449f-a99f-84428cdf28d9|VH2XOU12IE
67a2668c-d5dd-4da1-bdca-7c211b5076f2|[{"label":"GInAS Reference","term":"3267d4cb-56c7-4a9d-83c1-cbc554f7c113"},{"label":"GInAS Reference","term":"23d3c6bf-e35f-4873-999d-640370984768"}]|89d68557-56d3-4d89-ae08-dc58c609f9a4|e2ccde43-f8dd-40a6-8b7e-02a2833f3b6f|335c58ed-d022-403b-8d90-08c6c547599e|7Z94M51NZX
b469dea7-b10d-441b-861c-f30e905c358d|[{"label":"GInAS Reference","term":"1a5b0c9d-d232-4cef-97e3-1e7645f5f308"},{"label":"GInAS Reference","term":"9a571a5d-375a-445b-90a5-55e34bca3479"}]|6db97b34-ac39-41e6-bc15-8b52d019a250|3e67304b-0d0e-45a9-a311-8fadcb4ee510|f7ce27e1-fc65-4151-b9b2-b82970566196|D74L780KLT
021e8055-f0cd-4439-9a5d-1c790d44af5d|[{"label":"GInAS Reference","term":"d6232750-80e6-4dac-aab8-0b47c683716b"}]|db3895be-e4ce-48be-9ab1-7563693b91e6|13edee3b-9a78-458f-9f30-1f52e5e4345d|9b331c26-cbf8-45fa-b32c-13e98820618f|DYG2ZEW56D
4ebe800f-d35e-4833-9efe-a5a852401fc9|[{"label":"GInAS Reference","term":"42966882-c47a-9bb9-6b66-d85294013398"},{"label":"GInAS Reference","term":"2f465c7e-fb18-8764-b564-34ac21b1e671"}]|7fbd795c-5f96-45de-ae5d-db50aa18dd03|e79ca524-19ec-4dfa-8880-e7572728904f|3d9f69b9-557b-4c6d-bb36-fa4615729129|C40W0PY403
f399a14e-7983-43d4-9ada-13258e6f4e48|[{"label":"GInAS Reference","term":"e6b3dca6-13eb-46c3-8a8f-96292544a87c"}]|0c2c333f-43c8-4f25-9a4b-2b0d68cf94dc|ce0d3352-cc33-4091-8534-3a86232c2c5f|26026422-1ebd-4267-8681-f1bacf1e45ad|LW15QN1U61
1187a399-34b9-5e4c-abfb-263f11064701|[{"label":"GInAS Reference","term":"b24dc9a0-716f-611b-9ca0-9cde6101006a"},{"label":"GInAS Reference","term":"535bc93a-a663-4ad9-fc21-ed2930a1148b"}]|4a6afc67-1a1b-6aba-7fb8-9240d3f44f11|44c2d7b0-2306-4e76-a152-9e3aa34da75f|f594b269-4ff4-43b8-a35f-46d0ddda1455|ZLW9022RH1
77379227-8e9b-48c1-9745-95eb73109571|[{"label":"GInAS Reference","term":"7159499f-c561-122d-f40f-5ad910a2741d"}]|67cbf902-7639-4ee2-9a72-2775483f3ba4|ce661ce1-f900-4fe5-b7e2-9e31955d4ce0|2b65a6a8-f3a8-44d2-b0e4-35fd54b72d46|78P46D3X4V
8c919d88-c675-40cc-aca9-297766fcd14c|[{"label":"GInAS Reference","term":"01709b5f-f4d3-4435-a875-3d0aa6d5d4c8"},{"label":"GInAS Reference","term":"70953a7f-0eff-4376-92a8-3cc0f07079cc"}]|8c3b356f-e34f-4bbd-aa31-6a25d0ef7724|8dcf44da-bc88-46c1-8546-54f3f88b9a6b|746c8c36-8678-423b-96a7-ecba949ce04d|3N873UN885
a23abe81-d0e4-4b42-a0dc-46db738af764|[{"label":"GInAS Reference","term":"09b1d0c7-6aee-40be-b2ca-475430bc2b43"},{"label":"GInAS Reference","term":"8d1fb747-cacf-4ac3-b4b2-cda2a3acb690"}]|0c72f077-8651-49ce-8c5f-e14b569a2129|5b74c232-a923-4a58-8961-df0f328f9833|1df49f13-57b3-4df4-9380-1a4cd4882017|N12AF7D021
a1314002-99a2-4c4e-ad99-aceba6770bfd|[{"label":"GInAS Reference","term":"9a1aab22-f02b-4821-995e-b7c721a551e6"},{"label":"GInAS Reference","term":"7b06c61a-a195-49b1-ba72-55a79c62cc4b"}]|c1493bba-f050-4dc9-b833-b9efde785e71|017de564-975d-448c-b9c9-43d84c522e01|a3bc0729-5801-4125-8226-bbc31ae4be36|12OT2LF5QH
80714405-ad36-4764-a9d5-d8ef450f1446|[{"label":"GInAS Reference","term":"77ed7652-5d05-c2e0-0289-3052b1589937"}]|41e280c1-4d19-45e3-8778-076c5baaa890|7d8421d5-973f-44e2-bea9-ae07e803a8f3|0f58f246-0b84-4edb-8392-b0478d41d539|N710L1706U
c6667134-1327-462b-a604-650c47b2f13c|[{"label":"GInAS Reference","term":"9f330786-78d4-bdb7-9803-ac7fa377c986"},{"label":"GInAS Reference","term":"163dbc89-ba89-a01a-13c4-1cb805b0c761"}]|ead5d3bf-6c43-4fe0-a8bd-a7eed66d3137|375e24be-a3ef-4fa5-b8c9-40718ec6771f|3ecb8c23-4a9a-459d-baaa-694573fc1ff5|9DMG482P0R
c7dd60d6-ea0b-4123-80d8-1d584708ed8d|[{"label":"GInAS Reference","term":"07d3326e-5e62-d9f6-2575-95afff553d1e"}]|950edb2d-f7f3-4287-a15b-7f20290fcb8a|2592fda6-109a-4def-af0d-521f843a51be|e8da5180-4b4d-4b9f-8d3b-28418707632c|7JWF1EYH61
9b64364d-c31b-47cd-b132-578639fcde03|[{"label":"GInAS Reference","term":"b0650638-5fb3-ec4b-c19e-9655af0e91ee"}]|c026c6d6-bc9e-4994-b86e-5317073c3078|2b777b11-c307-4447-b67b-829e0fa4ce5d|285ddde9-065f-4910-9f87-25e6b3a25b94|CP6OLW8G77
b4d693eb-8a67-db19-0f33-6c0218cb630d|[{"label":"GInAS Reference","term":"1a206f6c-07a7-448f-9599-2da569a4f479"}]|2c9eeae7-8826-1126-ac89-2fbd34ac89be|70f3b891-f60c-440b-963b-2b1f7fb079d5|d5138ae5-5a88-4686-b0bd-8621afeaf801|91F9YQ4NAN
1867c511-3547-4b9c-86ff-fb29c7558968|[{"label":"GInAS Reference","term":"6d5452b8-57a1-4016-8a06-85a5954ac38a"},{"label":"GInAS Reference","term":"bc8fc474-9d6e-4674-b29f-61e56c54ffc2"}]|5d454f06-406d-4666-a168-282205914ea3|e2fa37a1-24c8-44fd-a321-74ecda19b248|5c55e891-18de-4483-84db-bb9182e6d48c|SY4BX30V22
5f8b5aaa-510a-4112-b9ab-bf04f11b1bf6|[{"label":"GInAS Reference","term":"1390520a-a3ee-4db3-a3bc-69d7e2e33bfd"},{"label":"GInAS Reference","term":"37311742-4cb2-4ec1-baab-3f26540981fa"}]|763bbd07-7731-444d-90a7-ef8068a64c04|ddf0ff0a-c975-4efa-af0c-a3aeae3897f4|888ffce7-194b-4496-b17c-3fb2a47e9a47|66960752JO
8f98b809-7bff-4be0-95a1-fa9ff27810db|[{"label":"GInAS Reference","term":"222d1458-24ec-4337-bd10-df0c07bcbecc"},{"label":"GInAS Reference","term":"a48b0b38-26dd-4034-9f43-e37d02378149"}]|a814d2d1-be14-4e0e-a84d-0390cd7ff1ec|9151cbd8-2b4b-4832-a4f7-dd15391532e1|e479f6f3-5412-4505-af20-2010393823f6|61Y62KFI4Y
c12fa25f-f415-4f92-94d5-f0e06e2a901e|[{"label":"GInAS Reference","term":"45720ee2-59bc-437b-4c36-d7d85872b622"},{"label":"GInAS Reference","term":"ac718428-dd6b-179b-ca1e-4883440b19cf"}]|56e25767-7a18-48e7-b6c1-c6a0756870e6|a9f4fa1c-a409-4d6e-8fab-68991969535e|72acfa2e-be47-4012-b536-244236a13573|9X2596CIE0
f4969f87-2934-4e81-9bfd-7f9bfc10b9cf|[{"label":"GInAS Reference","term":"14a4f900-925b-9405-04bb-1e5784528267"},{"label":"GInAS Reference","term":"31f7a7f3-92f6-a16a-e977-f0b077ace0c0"},{"label":"GInAS Reference","term":"3d5b7f2c-de44-c364-d22c-b15c256281bd"}]|6da05515-6927-4021-86a7-450d790f9a8d|4548e544-b9ef-4464-aad6-ee11328cfc9e|0fa7403c-bf9f-4f61-bee5-69a49870b283|WB0M8X4TWR
08ac50b3-c54b-45b9-b2fa-e788682a45dd|[{"label":"GInAS Reference","term":"ce16dd8c-cf49-23af-2655-f81c343e0069"},{"label":"GInAS Reference","term":"77ce0c84-68f4-1883-9582-ec519970c6ea"}]|8594e381-13be-4638-8711-582ccdb1fb5b|7aee385e-38e0-4e6b-94fe-1e9b73c33627|819ca1a6-cf0c-4fcc-88f9-4ea6b868bb9b|E5024Y9FFQ
c5eadbf5-f5e7-47fc-aec7-1c410220561f|[{"label":"GInAS Reference","term":"c09de7f7-4cdc-09d2-368a-f46653805f0f"}]|b53fbc72-0fde-470a-8f20-df5d32ba130e|96fb192e-9079-443e-92b2-433bab65decd|7375267e-c18a-4ab5-9994-64cd2e335961|V8HV4YAF7D
e81bc79a-7d4b-4396-8efb-f8b8f50e2c67|[{"label":"GInAS Reference","term":"36ce530d-0b21-58ef-759f-6fc77d080385"}]||730a68be-dc09-46d8-9119-cf9438c62491|6d3e3451-9e56-4715-b5d9-01884fe33f88|ZOQ6O5M1ZY
b29eb9d0-a03a-49a8-bb9e-0f16c04d5acd|[{"label":"GInAS Reference","term":"f89d420c-5899-f6ab-434c-b89b0f8b60be"}]|aff1b0e6-8d5d-4e18-8465-2448c9d6bb32|c614825f-2d9c-4bef-b43d-5ad9dfb76f3c|4dad2c56-36ec-484f-86d5-dd5de32aecda|ES5O3R6XZV
2327de7c-e435-40a0-ac38-acfcd1267d76|[{"label":"GInAS Reference","term":"00559df3-b5b1-f0bb-fca1-9b5f9b504a06"}]|c93b1217-2431-4f56-93b0-c1f35895d891|0ccaae2b-23cf-48f5-a4b7-0f7c41eb6831|282b31b8-c089-489c-8524-e84aec9ee9a7|B14N5T2HEY
049e6baa-28d6-46ce-9412-3e7000b7b172|[{"label":"GInAS Reference","term":"1792308d-6d08-01fd-443d-c27ac17e36d5"}]|0200eafc-c171-439e-9c31-4767f005ec52|182f05c5-61f7-49bd-b7fa-b2327f3882da|82ec18de-4171-4cfa-93b6-155b1cf2edac|5YEA0HL6DC
6b163465-41f1-4e1e-b4fb-5cdf2de82b26|[{"label":"GInAS Reference","term":"df8efb42-2eb5-c1ee-0b97-545d308ef6fa"}]|07db4e49-e16e-428a-8b07-9ae5a0805a27|d713c32b-9f3e-4b01-a0ce-a3a5227b03f2|166a1344-a9e2-4cda-813c-2d4e141534fc|
5c93e37b-2558-40ab-98ae-01a70a80b5fd|[{"label":"GInAS Reference","term":"d4704e14-5e25-5836-a03b-c1a30ebdaf31"}]|6babac75-e3dc-a78c-4fb6-cd6c257c058a|5608d160-1511-4cd1-b024-95bdfd1804f1|83f0b511-cd94-eb7a-9c02-6d118da76369|
0b2c2d3a-c7f4-4c8d-97ce-d5b012572f04|[{"label":"GInAS Reference","term":"d3328a92-aa5b-4c8c-9168-20cac6259504"},{"label":"GInAS Reference","term":"4c1cb0e7-cd38-4152-81ad-1522d9bab8a4"}]|2b1f2ec9-6350-4d19-8938-dc2959048d0e|fb1d1776-3a7a-42d1-879d-31b768196d20|8e6dfe7f-4573-42a5-ac55-30ad135451f1|IRO2VBE2O9
f454008d-dfc8-4f47-9b51-4e7926d0d582|[{"label":"GInAS Reference","term":"0c8b7203-c52b-d878-1192-823b3fe8a422"},{"label":"GInAS Reference","term":"b127fe0c-921f-5b2a-ac61-ea3c7ddd115b"}]|de53698d-99b3-4dda-ac36-0a821f6ab33a|f2d80c94-b14b-4452-97e9-f6b03de0da29|1192d269-da4d-48e6-bc9d-718963ad7ae2|ZJSBDWVUZI
